PCa,[TRPN],Gncx,"Tref,v","TRPN50,v","nTm,v","nTRPN,v","rs,v","rw,v","Aeff,v","ku,v","ca50,v","mu,v",Iup(max),[Trpm]max,gCaL,"Tref,a","TRPN50,a","nTm,a","nTRPN,a","rs,a","rw,a","Aeff,a","phi,a","ca50,a","mu,a","CVf,v",kFEC,"CVf,a",kBB,AVdelay,Rsys,Rpulm,lAo,kAo,"a,v","bt,v","a,a","bf,a","bt,a",kperi,"EDPshift,LV","EDPunload,RV",aLvRv,TrefLvRv
0.000125752,0.0925589,0.00136366,189.934,0.234255,2.69761,2.71818,0.197482,0.610743,26.2239,0.0309273,0.680082,1.96369,0.00656106,0.0882787,0.171965,103.518,0.424925,6.89116,1.64778,0.327627,0.470066,34.4932,1.8018,1.23796,5.29953,0.44644,6.89257,0.891866,2.91893,146.0,2.3683,3.04262,354.761,6.87143,0.858666,1.94289,2.15762,10.6067,3.64749,0.0013628,7.03117,3.81092,1.97098,0.642462
0.000124021,0.0992051,0.00195745,198.299,0.282025,2.75128,2.39165,0.194572,0.526322,31.7186,0.0272893,0.595641,3.71781,0.00384625,0.0595685,0.190629,96.172,0.430333,4.97657,1.53819,0.242507,0.609119,29.4088,3.27704,1.21588,5.59777,0.541955,2.9096,0.962581,4.00303,182.0,2.70023,2.78698,351.915,9.30008,0.747805,4.09267,1.64748,5.96854,3.57732,0.00110064,4.59542,4.86258,1.11865,0.700389
0.000121002,0.0848753,0.00124981,182.755,0.225885,2.4808,2.75893,0.270185,0.31637,19.3714,0.0291438,0.807809,3.72295,0.00414237,0.0579457,0.18091,83.6373,0.432487,4.98776,1.59988,0.24812,0.314021,22.2751,3.22576,1.12574,9.25654,0.433989,7.50268,0.839855,4.43066,118.0,2.57443,3.49191,400.109,8.41191,1.16288,4.21816,1.70852,10.7558,3.47622,0.00131312,3.01083,3.48797,1.52217,0.886399
9.92397e-05,0.101011,0.00150999,159.602,0.268925,2.29634,2.77658,0.170673,0.574232,23.9509,0.0297703,0.521756,2.40507,0.00583705,0.0883125,0.118029,104.786,0.303787,2.86839,2.29277,0.254753,0.462634,13.8598,2.11085,1.09654,11.5327,0.561768,3.14884,0.99944,2.26091,130.0,2.03894,3.05958,460.892,8.53871,1.19723,2.80208,2.01223,4.69933,2.21024,0.000942959,4.08992,7.64516,1.69578,0.549181
0.000150286,0.0954046,0.00236797,152.699,0.294377,2.90596,2.35614,0.186909,0.589411,14.126,0.0292367,0.526219,1.64395,0.00599302,0.0990885,0.141521,89.993,0.394492,3.26127,2.30314,0.259647,0.48737,34.7,2.59717,0.97077,6.34352,0.429402,7.31557,0.840316,4.55152,174.0,1.0668,1.88634,334.554,6.48155,0.905537,2.96171,2.47687,9.75316,3.86066,0.000789934,4.44359,6.41465,1.30381,0.930118
0.000137837,0.0818886,0.00161835,183.292,0.214725,2.33696,2.82963,0.18624,0.303751,16.1528,0.0162235,0.68683,4.08545,0.00764446,0.0861483,0.118889,111.331,0.432123,5.33614,1.29199,0.206813,0.746106,20.6931,1.99038,1.2479,7.14833,0.506279,5.08397,0.824913,4.63594,147.0,3.12641,2.26764,406.099,9.86682,1.26459,1.83749,2.39913,8.5212,3.77318,0.00174952,7.20015,4.41096,1.51824,0.514273
0.000146656,0.0747378,0.00206052,134.249,0.240544,2.79571,2.95371,0.263981,0.61402,21.5185,0.0296326,0.558448,3.61673,0.00471272,0.0709314,0.177504,104.394,0.499282,5.89401,1.09861,0.209579,0.570072,18.4136,2.00564,1.07012,7.61426,0.463169,4.23279,0.847361,3.83813,146.0,3.90742,1.45939,394.688,6.74266,1.33529,4.20999,2.42615,9.71225,3.67357,0.00130864,7.67398,7.97067,1.20496,0.5687
0.000152535,0.0663527,0.00227009,190.699,0.389324,2.69688,2.88028,0.215806,0.310545,21.0221,0.0153505,0.57551,2.36955,0.00354563,0.0421721,0.146526,86.4032,0.519985,6.0591,1.10118,0.150344,0.62268,16.4202,2.37165,1.00524,4.68887,0.544679,4.03413,0.853234,3.66005,186.0,2.99558,3.11845,380.409,7.63517,0.833874,4.47534,2.22254,10.4292,3.10945,0.00132442,8.9012,5.58821,1.68539,0.517434
0.000153496,0.0877276,0.00179445,176.137,0.274316,2.27804,2.65367,0.182144,0.437849,26.131,0.0169562,0.658535,2.50706,0.00598621,0.095175,0.167847,97.6671,0.423126,4.90475,1.53443,0.185857,0.683659,15.4623,2.94065,1.16354,10.2659,0.504525,4.37983,0.935691,2.88774,165.0,1.91592,2.70388,307.529,6.42328,0.970113,1.79341,1.54476,10.9709,3.0773,0.00127122,8.65227,4.63371,1.54629,0.5376
0.000106887,0.0832343,0.00168844,199.5,0.232057,2.15915,2.64705,0.27607,0.489,16.5075,0.0258228,0.635384,3.32927,0.00750762,0.0820801,0.120183,104.354,0.488594,6.27255,1.08282,0.191453,0.595644,21.5789,1.34415,1.06158,8.62305,0.481886,3.32163,0.876593,4.85286,125.0,2.00978,1.42118,498.343,7.40099,0.914543,4.31996,2.05711,9.75354,1.69768,0.000797596,7.53837,7.51639,1.11198,0.65493
0.000136831,0.0768368,0.00199521,136.352,0.318982,2.65075,2.9531,0.137297,0.419359,28.0805,0.0235684,0.443714,3.23141,0.00630317,0.0803228,0.137605,92.3608,0.452671,4.70182,1.37811,0.276198,0.585389,19.5542,3.03505,1.2556,12.9674,0.676919,2.28357,1.01672,3.82732,136.0,2.3503,2.37508,339.584,6.912,0.831214,3.11998,1.8172,11.9567,3.49023,0.00197049,6.98166,4.45841,1.75299,0.795893
0.000121738,0.109609,0.00125084,186.472,0.326409,2.88627,2.45782,0.177607,0.450678,24.9459,0.0260382,0.626223,2.15289,0.0066748,0.092658,0.151755,115.439,0.515009,3.42013,1.51359,0.181702,0.52243,31.8451,1.9336,1.14802,12.7147,0.628387,2.58204,0.872204,4.40507,145.0,2.31667,3.49689,301.482,9.76652,0.608617,2.69219,2.23481,8.55054,2.98451,0.00176428,8.8405,5.89971,1.79642,0.752297
0.00014005,0.113006,0.00140075,145.901,0.201668,2.40895,2.63866,0.243785,0.701819,25.514,0.028879,0.772037,4.41759,0.00720764,0.0773019,0.168296,84.4457,0.484279,5.703,1.5945,0.168004,0.619074,14.3,2.42106,1.21377,6.95999,0.487215,4.28098,0.883787,3.32277,130.0,3.86051,1.61863,480.922,8.39398,0.617466,2.96823,2.41119,11.3132,2.31074,0.00100168,6.0954,5.00127,1.679,0.872427
0.000147991,0.08928,0.00175611,167.418,0.428595,2.92106,2.91068,0.164933,0.410266,18.8283,0.0305432,0.467911,1.89365,0.00315366,0.0358952,0.109712,105.45,0.300339,4.03575,2.07211,0.274751,0.449029,23.4893,2.2059,1.19486,12.8057,0.458118,5.45363,0.873875,4.965,141.0,1.76584,2.64943,314.408,6.41822,0.983514,4.31647,1.77937,7.50323,2.63207,0.00113415,5.79075,5.6595,1.4896,0.946482
0.000133795,0.0848775,0.00214615,157.863,0.196649,2.556,2.56582,0.154223,0.39605,30.7556,0.0222705,0.556719,3.33088,0.00629389,0.069383,0.124527,91.5913,0.410854,3.56251,1.53947,0.14747,0.288617,27.0826,1.6374,1.16381,10.9864,0.525536,3.97775,0.98626,4.27586,164.0,3.59373,2.05656,453.682,8.61294,0.876495,3.90665,2.08711,8.07517,3.66161,0.00081233,7.65044,5.69195,1.72266,0.9952
0.000129853,0.109557,0.00144746,142.388,0.218116,2.64469,2.8158,0.147989,0.522792,16.0542,0.0278663,0.638105,2.84978,0.00657635,0.0939009,0.17478,86.7441,0.456347,5.23044,1.27098,0.304896,0.453346,23.0416,1.67551,1.12052,8.70898,0.695875,2.14451,0.937368,3.65342,164.0,1.16781,2.9543,329.731,9.21365,0.535652,3.06497,1.87497,4.2398,3.71882,0.000622275,3.12912,3.16188,1.6401,0.99408
0.000129539,0.0751745,0.00166678,141.075,0.259108,3.02275,2.59611,0.171541,0.420795,29.946,0.0273633,0.541999,3.86588,0.005234,0.0550029,0.133923,108.322,0.462779,3.54944,1.86587,0.242979,0.666724,18.5934,2.38501,1.15873,4.90862,0.633131,2.75175,0.963433,3.57363,155.0,2.75752,1.24935,357.927,9.33963,0.614395,1.60754,1.51543,4.7503,3.83616,0.00166894,8.68982,6.39,1.86586,0.957541
8.84413e-05,0.10808,0.00101238,147.842,0.282958,3.00677,2.94567,0.148319,0.705232,36.6018,0.0212499,0.561162,2.76454,0.00654936,0.0875206,0.108484,113.615,0.409976,6.45252,1.17346,0.281506,0.483157,35.5461,2.25418,1.06974,7.48061,0.730933,2.41119,0.829951,5.25789,135.0,2.89326,2.49068,316.077,8.78826,1.13421,2.98983,1.53192,4.32361,3.54215,0.00193438,7.00208,3.25548,1.09671,0.577338
0.00012764,0.085856,0.00138731,139.061,0.182085,2.79331,2.93624,0.13893,0.616447,18.3039,0.0222302,0.634774,3.66258,0.00402053,0.058543,0.157321,114.872,0.357731,2.8101,2.97159,0.223841,0.731555,23.8665,1.38798,1.09988,10.7571,0.619437,3.26095,0.827742,4.43738,106.0,1.09155,2.62264,397.887,8.80653,1.04638,1.95463,1.81603,8.01594,3.59531,0.000825966,6.9744,5.18667,1.88476,0.737331
0.000146638,0.0766044,0.00214537,145.703,0.326136,2.59034,2.77327,0.182672,0.39351,26.1984,0.0230183,0.453421,2.86257,0.00598431,0.103251,0.195594,113.56,0.445018,4.09893,1.61753,0.203331,0.689058,22.8128,1.98232,1.17168,10.0576,0.472597,4.86077,0.975983,2.2777,114.0,3.01624,3.32625,460.419,7.26687,0.551905,2.54465,2.22086,7.35489,1.86964,0.0013498,5.57437,3.17415,1.86669,0.590613
0.000127897,0.0892069,0.00153655,137.152,0.289095,2.99056,2.89229,0.188601,0.495236,12.6888,0.0200354,0.473047,3.43457,0.007237,0.0826231,0.126203,95.5034,0.453672,3.23533,1.44936,0.265525,0.281841,31.8559,1.87472,1.27734,11.4298,0.430697,7.17228,0.995649,1.94625,140.0,1.29544,2.74014,375.25,9.98937,0.756211,1.7819,1.5124,4.24737,3.72548,0.00175947,3.4998,4.86696,1.17044,0.828916
0.000107487,0.120233,0.00146952,158.83,0.303608,2.66698,2.75415,0.155579,0.657293,35.1922,0.0293896,0.513566,2.70359,0.00712147,0.0988614,0.181844,81.9,0.444134,5.654,1.15002,0.231275,0.60815,23.2535,3.10021,1.24666,7.18504,0.580352,3.37915,0.924604,3.62292,154.0,2.97728,2.66115,344.501,8.3218,1.01979,3.12937,2.49918,10.7149,3.35195,0.00117156,4.46096,5.97933,1.71862,0.906463
0.00014291,0.114936,0.00184883,177.211,0.332716,2.58153,2.46552,0.188758,0.632601,26.232,0.0245462,0.570707,2.42888,0.00381508,0.0462913,0.100833,94.1467,0.304154,5.4251,1.8565,0.341065,0.622539,23.9453,1.54288,1.05175,12.0706,0.463638,5.50825,0.90705,3.54838,181.0,1.1413,1.4993,465.216,9.62933,0.903591,3.53635,1.81208,10.4087,3.72157,0.000575048,6.17253,5.92629,1.49363,0.742539
0.000123044,0.10942,0.00156321,155.192,0.336532,2.4327,2.93435,0.171239,0.427857,21.9932,0.0247479,0.505881,3.84059,0.00414575,0.0499448,0.0973443,113.012,0.407066,5.08958,1.96582,0.258629,0.457557,35.4972,3.22302,0.852984,8.98847,0.483393,4.53408,0.983943,4.19549,184.0,1.14839,2.11246,467.906,9.5068,0.884278,4.08353,1.86475,7.73672,3.60552,0.000870441,7.29699,6.59068,1.79313,0.646997
0.000110405,0.0884407,0.00139133,144.103,0.339981,3.0198,2.64175,0.22494,0.665493,27.8671,0.0256064,0.494202,3.52931,0.00736169,0.0945251,0.118553,99.2467,0.442389,4.79833,1.37384,0.192442,0.57719,21.0872,2.48471,1.03236,6.25891,0.707025,2.1051,0.891183,2.99845,184.0,3.33521,1.39748,330.666,9.28773,1.33339,4.36228,1.65616,5.32756,2.88313,0.000552437,4.22519,5.70654,1.50874,0.881335
0.000102158,0.0845676,0.00132834,153.863,0.286336,2.98964,2.24896,0.317715,0.67181,22.8378,0.0236266,0.613032,3.49742,0.00569265,0.0888262,0.122612,114.487,0.439039,6.33223,1.62414,0.221862,0.727213,25.4738,2.60985,0.809571,9.78162,0.464488,5.66532,0.915944,2.52401,137.0,1.08045,1.04778,393.44,7.05258,1.07147,2.93424,2.49218,9.10732,1.72898,0.00187399,3.46322,5.69676,1.12935,0.978456
0.000137759,0.0854721,0.0021598,175.027,0.230808,2.79116,2.66458,0.169723,0.745793,16.7619,0.0182339,0.58834,2.76239,0.0058709,0.088309,0.14784,115.931,0.431888,5.36053,1.59478,0.298794,0.704395,18.4603,2.45172,1.09837,9.25279,0.418809,6.06885,0.922097,5.4404,148.0,3.11071,1.34343,445.266,6.80698,1.17403,4.06504,1.58069,6.54803,2.53372,0.00063538,6.16921,4.57883,1.35071,0.664649
0.000148836,0.110282,0.00196236,176.747,0.307521,2.92715,2.91597,0.192936,0.635958,27.3723,0.0185663,0.551462,2.30022,0.00449075,0.0582235,0.182517,87.402,0.479227,5.12129,1.63604,0.138934,0.505191,21.6384,1.39865,1.13319,10.4145,0.383627,6.78045,0.860468,3.60645,114.0,1.05136,1.69989,487.292,6.78609,0.643765,3.12426,2.1485,7.92169,2.94552,0.00117132,8.63785,3.46917,1.3142,0.793171
8.46313e-05,0.0932682,0.00104082,165.006,0.233222,2.77758,2.85551,0.241725,0.635107,27.0985,0.0225989,0.519291,4.26769,0.00681019,0.0678597,0.118898,108.188,0.488979,3.71908,1.8288,0.329773,0.722659,12.7021,2.63501,1.10093,6.02424,0.44077,4.95671,1.0234,3.96728,128.0,1.66513,2.68112,365.341,9.66749,1.43507,3.25108,2.3668,4.40395,3.18805,0.00139282,4.06968,4.17941,1.23584,0.903361
9.02552e-05,0.0805972,0.00124064,134.15,0.254179,2.92812,2.84111,0.128363,0.312953,23.274,0.0257267,0.443089,3.99057,0.00637045,0.0847628,0.105785,110.965,0.368475,6.07682,1.28032,0.184359,0.72886,24.0704,2.1084,1.16849,8.89219,0.463062,4.70716,1.0269,4.67308,185.0,2.42021,3.63066,456.624,6.41788,0.795282,3.11024,2.46153,7.20822,3.69281,0.000882685,4.94993,6.03475,1.81023,0.531382
9.46184e-05,0.0969203,0.00131868,173.763,0.250911,2.43894,2.68771,0.183356,0.467861,22.9106,0.0252738,0.6487,2.72133,0.00475337,0.0674089,0.114746,100.743,0.490388,3.80901,2.00486,0.24032,0.511332,16.5128,1.71055,0.686737,4.87187,0.423861,7.90872,0.95889,3.20898,150.0,1.49181,3.02402,467.225,9.19363,1.2441,3.90759,1.67825,7.55137,3.93374,0.000757166,5.79859,4.83172,1.54132,0.726198
0.000137415,0.0711592,0.00200931,143.02,0.268766,2.71385,2.876,0.176595,0.434875,30.4465,0.0217812,0.474511,3.51031,0.00619045,0.0944169,0.0994641,92.2561,0.364984,5.36449,1.50325,0.172997,0.291259,16.047,2.0536,0.793114,8.80258,0.397242,6.60316,0.932034,3.70047,183.0,1.1588,1.61036,314.5,7.53965,1.0326,2.64531,2.43075,7.42088,1.69757,0.000762311,3.38039,7.60414,1.61799,0.855093
0.000142585,0.0699789,0.00209529,143.535,0.234702,2.44933,2.71704,0.269788,0.714073,13.5767,0.025749,0.531371,4.27376,0.00595893,0.0703884,0.159931,96.1446,0.501714,6.73707,1.50066,0.256308,0.43502,22.8723,1.54368,1.08279,12.0326,0.407253,7.9084,0.991495,2.52194,186.0,1.66201,3.24786,400.73,7.37592,1.12921,3.97209,2.23195,6.17945,4.36662,0.000730554,5.53231,5.31944,1.05525,0.584806
0.00015299,0.0939849,0.00182773,184.803,0.311753,2.76402,2.70308,0.213568,0.523051,30.2823,0.0223247,0.607297,3.15305,0.00413358,0.0519499,0.164282,113.964,0.48785,7.20895,1.15401,0.161304,0.281953,29.1878,2.31365,1.21025,6.83471,0.654158,2.5081,0.924358,5.24919,150.0,1.1102,1.23344,421.202,8.7078,1.16399,3.19157,1.82093,7.23689,2.37941,0.00115286,8.55615,5.98444,1.12614,0.547693
0.000119853,0.107747,0.00202954,172.799,0.248579,2.94645,2.30591,0.216358,0.640398,29.9599,0.0275854,0.624497,3.29055,0.00562809,0.0743874,0.108519,108.856,0.30831,2.63837,2.11201,0.172384,0.397732,14.4989,1.18787,1.26192,11.6653,0.415441,5.63725,0.814871,5.42956,172.0,1.10304,2.10521,492.937,6.67097,1.24915,2.6187,2.0699,6.73347,2.52289,0.00162194,3.44826,5.46262,1.76512,0.569241
0.000109786,0.0964062,0.00133214,134.913,0.178128,2.75728,2.85058,0.176865,0.735068,24.3376,0.0312268,0.649603,2.06185,0.00672139,0.0880929,0.180353,86.5686,0.517677,3.72431,1.93471,0.202881,0.503247,22.9265,1.99889,1.23596,6.27798,0.541607,4.91348,0.845264,5.39073,184.0,2.37286,2.2452,427.19,8.28396,1.26032,2.49708,2.32943,11.7172,1.93016,0.0011197,5.4437,7.97403,1.91286,0.65213
7.05719e-05,0.0768971,0.00103957,141.587,0.256023,2.78479,2.9625,0.238062,0.349974,24.6057,0.0271002,0.490655,3.63739,0.00682336,0.090032,0.172152,87.361,0.455665,3.72612,1.35894,0.264533,0.693819,37.1894,2.26019,1.24069,10.5751,0.426541,7.97779,0.985916,3.74527,184.0,2.84084,2.02062,487.049,9.7001,1.46798,2.91503,2.17302,5.07297,3.16316,0.000875394,8.09613,3.5655,1.24406,0.529456
0.000104817,0.103632,0.00109981,160.283,0.282147,2.92678,2.79754,0.220359,0.714709,35.7749,0.0304591,0.64171,1.61865,0.00615351,0.088006,0.0964085,109.238,0.320552,4.21542,2.62502,0.209761,0.29351,32.4124,2.26112,0.80673,11.7768,0.433003,5.30963,0.862155,4.7464,187.0,2.94001,3.50123,407.123,7.41704,0.870419,1.58912,2.3731,10.5887,2.55079,0.00147861,7.01805,4.56993,1.9253,0.807501
0.000148633,0.115058,0.000934194,175.744,0.337693,2.93021,2.73515,0.148144,0.517778,30.4611,0.0290581,0.68145,2.98412,0.0050313,0.0616976,0.164891,104.966,0.466684,4.23457,1.48721,0.159644,0.333444,19.0644,3.36434,1.19923,12.8103,0.508855,4.97921,0.976104,5.28574,118.0,2.28376,1.91745,320.066,7.41874,1.33797,2.84758,1.71186,9.62835,3.36374,0.00161389,4.38228,6.64794,1.54714,0.579449
0.000143401,0.0780591,0.00197644,171.828,0.22866,2.33495,2.39753,0.362711,0.63532,24.2072,0.0229965,0.741542,3.67754,0.00649292,0.0822582,0.108134,103.002,0.326483,4.06582,1.65864,0.362215,0.330126,12.7786,1.92106,1.23783,12.632,0.474025,5.94566,0.950048,4.33908,136.0,3.92804,1.48826,463.605,6.87379,1.41124,2.34276,2.33163,7.67616,2.86439,0.00160585,7.34611,3.14859,1.59546,0.678589
0.000151814,0.0927932,0.00240911,192.785,0.372359,2.32341,2.66223,0.195819,0.653579,36.9062,0.0285807,0.578286,1.63443,0.00594796,0.0657952,0.0987404,114.774,0.409858,3.78569,2.08871,0.25811,0.480307,29.1225,1.48024,0.893126,11.9305,0.468803,4.10464,0.75451,5.39927,152.0,3.31551,1.07082,363.319,9.27658,0.725373,4.4535,1.87328,8.90912,2.01728,0.000689406,6.9909,4.02611,1.03292,0.728437
0.000139921,0.070586,0.0020988,151.543,0.269136,2.51188,2.8582,0.216969,0.745359,26.3857,0.0298882,0.473498,2.10975,0.00518089,0.0533348,0.128046,102.383,0.490955,5.73912,1.21653,0.316097,0.572675,22.1755,2.76977,1.13779,10.4855,0.657919,3.04805,0.857599,5.38171,177.0,2.45696,1.19565,498.039,9.05157,1.30382,1.91107,1.51381,7.8332,2.19606,0.00196196,7.07379,7.93381,1.8497,0.736638
9.89916e-05,0.106301,0.0010446,196.326,0.297198,2.33657,2.89505,0.257949,0.388402,19.8174,0.0293537,0.674608,4.0368,0.0037704,0.0445789,0.14253,112.294,0.495794,7.20132,1.14507,0.293446,0.555115,25.497,2.72767,0.993632,11.1381,0.410998,5.86255,1.01391,4.96716,198.0,3.45107,2.20353,349.109,9.3468,1.28464,2.1769,2.24746,5.31787,2.36128,0.00165136,3.70611,6.35758,1.58638,0.665971
0.000132918,0.080558,0.00196728,164.217,0.358166,2.44618,2.67124,0.227869,0.480243,33.3238,0.0249181,0.509006,3.09202,0.00678839,0.0786035,0.144172,104.932,0.437921,3.42518,1.71186,0.353065,0.731081,18.3953,1.90732,1.11315,5.0455,0.453105,7.22436,0.927943,4.8141,126.0,2.84705,3.53965,494.316,6.50204,1.22303,2.513,1.901,5.41582,3.7523,0.00127343,3.71257,6.95645,1.59995,0.677965
0.000113993,0.0787155,0.00149985,184.829,0.442746,2.4503,2.32097,0.295514,0.667931,32.6867,0.0229541,0.576001,3.22037,0.00685709,0.0923436,0.121465,108.708,0.489181,5.49128,1.16517,0.254069,0.539761,26.2628,3.28772,1.02977,9.43545,0.506233,4.21033,0.912746,5.12941,183.0,1.14917,2.84307,304.204,8.94106,0.917207,1.93415,1.93218,5.40366,3.32652,0.00188725,4.7906,4.36171,1.27277,0.604124
0.00012036,0.0755357,0.0018048,133.969,0.197778,2.82677,2.55928,0.238386,0.735761,15.3634,0.0258924,0.532865,3.71206,0.00795388,0.0998001,0.135369,117.359,0.43982,3.27284,1.84644,0.34039,0.722139,34.2751,1.93321,1.21494,10.1356,0.479858,7.33002,0.828906,4.45072,149.0,3.31688,1.98942,365.967,8.99842,0.752772,4.36888,1.90618,9.41284,2.38389,0.0012643,7.15217,3.6384,1.48218,0.533158
0.000116031,0.109493,0.00142386,175.893,0.242235,2.41094,2.70211,0.160479,0.583591,30.2827,0.0270395,0.629627,2.52987,0.0074006,0.088724,0.171055,102.708,0.396101,4.18652,2.02113,0.242889,0.304102,31.0538,1.93826,1.27835,6.21602,0.739194,2.38078,0.910269,4.73097,136.0,1.69083,1.89581,313.842,7.8146,0.96182,3.78386,1.85212,11.4758,2.52115,0.000778132,6.99428,6.85641,1.7649,0.757799
0.000124889,0.101276,0.00157566,186.659,0.276913,2.71953,2.78193,0.298337,0.722611,35.924,0.0219241,0.676931,2.29405,0.00612505,0.0889193,0.157942,109.256,0.491917,5.02682,1.28404,0.173125,0.396931,28.1555,2.3023,1.26376,9.81312,0.516757,4.31478,0.950778,4.81676,154.0,3.05701,3.00761,492.438,6.50228,1.33333,2.37173,1.81577,6.57687,1.89755,0.0014452,5.23697,6.05627,1.28617,0.758834
0.000122386,0.106121,0.0018105,189.593,0.347108,2.49902,2.2931,0.16538,0.590865,34.2035,0.0280615,0.56785,3.28325,0.00409002,0.0470713,0.116613,104.168,0.432258,3.69567,2.14565,0.233877,0.744237,26.1718,2.14991,0.968972,6.26214,0.55155,4.73683,0.972601,3.53066,159.0,2.12138,1.62873,321.987,7.50262,1.00904,1.71866,2.15164,9.32603,2.48705,0.00142354,6.0673,6.9887,1.52299,0.926361
9.74206e-05,0.0908908,0.00146856,160.713,0.235713,2.60399,2.65595,0.155777,0.527521,27.1035,0.024526,0.59251,3.77323,0.00485243,0.06117,0.140717,99.3138,0.433062,3.00981,2.43865,0.149163,0.67901,12.7421,2.34018,1.02204,11.7579,0.419572,4.5716,0.886961,4.82818,183.0,2.43957,2.16043,361.25,8.12964,1.21459,3.43459,2.39931,10.2161,2.1351,0.00179187,3.2477,3.13479,1.09432,0.951755
0.000114106,0.118063,0.00111419,194.257,0.435929,2.53632,2.97344,0.188037,0.680992,30.085,0.0182117,0.529108,3.97043,0.00378889,0.0502155,0.134516,117.729,0.379297,3.18886,1.87322,0.176761,0.62416,25.4981,2.44827,1.27843,8.0362,0.73731,1.70936,0.801324,3.75485,126.0,3.80204,2.01007,491.238,6.44535,1.01146,3.69819,2.18615,4.96624,4.29517,0.00126594,4.14876,6.23097,1.31721,0.666988
0.000121469,0.10575,0.00134002,186.308,0.374051,2.79692,2.3185,0.194178,0.356109,35.7935,0.0170374,0.613422,4.35786,0.00591854,0.0868635,0.192934,98.8755,0.457994,3.7263,2.13787,0.316936,0.672104,34.6647,3.42992,1.08884,6.35666,0.547064,3.30342,0.890252,4.51064,197.0,3.83668,3.11839,387.9,6.4632,1.11047,1.51255,2.13677,9.19865,2.23911,0.000905122,6.9362,6.91349,1.96403,0.943378
0.000114576,0.12167,0.00115504,168.136,0.397242,2.68835,2.78564,0.183423,0.300438,35.6298,0.0250555,0.540624,3.93915,0.00796585,0.0895481,0.125357,110.905,0.492668,4.49148,1.5804,0.188264,0.436228,35.679,2.9199,1.15729,12.1705,0.52046,4.09911,0.980939,5.4909,178.0,1.70292,2.34064,418.227,7.08081,0.810129,3.98904,2.45607,5.24401,4.29927,0.00154778,8.46672,4.20548,1.64923,0.632876
0.000138191,0.0936306,0.00186481,160.123,0.204081,2.94479,2.91175,0.214165,0.551861,12.8584,0.0207914,0.666005,2.86272,0.00644884,0.0747576,0.118628,115.156,0.433898,4.57207,1.47098,0.354281,0.428984,29.6856,1.37247,1.02435,12.2416,0.478454,4.9283,0.893066,4.05718,183.0,1.74881,3.89147,357.018,9.49371,0.79972,2.69253,1.84816,5.73014,1.54465,0.00154545,6.30127,6.11738,1.79074,0.956128
0.000114572,0.0716046,0.00147125,153.276,0.299509,2.41006,2.73734,0.317296,0.521536,30.6585,0.027771,0.618152,3.67644,0.00777004,0.0975049,0.170949,80.1142,0.442082,5.6077,1.48038,0.342867,0.713148,31.5794,2.33775,1.22767,11.0147,0.420519,7.45536,0.884352,5.34264,134.0,2.59013,2.37309,466.374,8.23841,0.941863,2.82091,2.43029,5.30033,3.59587,0.000777496,5.77918,4.61045,1.58936,0.789025
0.000123521,0.100597,0.00139613,188.253,0.270125,2.7514,2.46143,0.148209,0.54814,33.2039,0.0191853,0.722227,2.24612,0.00789749,0.0908352,0.136528,95.1701,0.486191,4.04168,1.31038,0.153674,0.418524,31.7107,2.988,1.12156,12.6384,0.575418,3.58595,0.854844,3.5079,137.0,1.16979,3.93183,398.668,8.1909,0.579153,4.33679,2.044,10.3216,4.28393,0.000794012,6.37194,6.55311,1.99473,0.905208
0.000123358,0.0901516,0.00174392,188.808,0.204593,2.72148,2.44655,0.188926,0.357084,23.9789,0.0250814,0.695964,4.03296,0.00678653,0.0895379,0.098278,86.7247,0.415954,4.59379,1.28228,0.34477,0.526418,31.1809,3.27865,0.869501,9.5988,0.446774,8.34216,0.866053,2.92955,187.0,2.63312,3.92675,496.409,7.90579,1.42011,3.21007,1.78828,11.5928,2.15467,0.00165977,5.7245,5.52012,1.65604,0.647589
0.000143287,0.103597,0.00150143,190.603,0.377901,2.5608,2.80872,0.323709,0.484372,28.849,0.0187345,0.619551,3.88228,0.00674955,0.10351,0.152035,119.371,0.522621,4.56057,1.79637,0.192267,0.46764,33.5081,3.10247,1.01382,8.94678,0.450767,5.98419,0.938794,5.16314,170.0,3.98219,3.23487,470.916,8.53784,1.37742,3.31005,2.41523,11.681,4.46541,0.000517716,3.27868,5.3921,1.11519,0.566475
0.000135586,0.118308,0.00110202,186.588,0.397009,2.3254,2.64599,0.153152,0.541905,32.7668,0.0273714,0.692091,2.35157,0.00757773,0.0697255,0.129295,93.4164,0.522254,4.84789,1.57847,0.365094,0.555491,26.3961,1.3073,0.979032,8.36196,0.488504,5.32309,0.980475,2.75973,191.0,1.39343,1.96702,309.493,9.01661,0.95118,2.92619,2.09943,6.2543,2.18996,0.0018604,5.95953,7.12645,1.95159,0.937692
0.00012886,0.120764,0.00104843,193.359,0.397648,2.75655,2.69868,0.1954,0.581759,16.3151,0.0271066,0.612614,1.60772,0.00562021,0.072105,0.130585,84.6599,0.521699,5.55095,1.21757,0.31579,0.708637,24.7746,1.79301,0.842489,8.63478,0.5865,2.51029,0.930807,4.30285,189.0,2.05778,3.85015,348.751,8.13653,1.18187,2.7812,2.27436,11.1833,1.69746,0.000810545,3.88543,7.77545,1.13877,0.501101
