Span,Height,Amplitude,Beam_tip_depth,Beam_start_depth,bc_X_position
-0.982177734,0.288574219,1.489013672,0.837646484,2.070068359,4.064941406
1.239501953,1.343261719,1.489013672,0.837646484,2.070068359,4.064941406
1.239501953,0.288574219,-0.264404297,0.837646484,2.070068359,4.064941406
1.239501953,0.288574219,1.489013672,0.966845703,2.070068359,4.064941406
1.239501953,0.288574219,1.489013672,0.837646484,1.154541016,4.064941406
1.239501953,0.288574219,1.489013672,0.837646484,2.070068359,2.263183594
1.239501953,1.343261719,-0.264404297,0.966845703,1.154541016,2.263183594
-0.982177734,0.288574219,-0.264404297,0.966845703,1.154541016,2.263183594
-0.982177734,1.343261719,1.489013672,0.966845703,1.154541016,2.263183594
-0.982177734,1.343261719,-0.264404297,0.837646484,1.154541016,2.263183594
-0.982177734,1.343261719,-0.264404297,0.966845703,2.070068359,2.263183594
-0.982177734,1.343261719,-0.264404297,0.966845703,1.154541016,4.064941406
-0.982177734,1.343261719,-0.264404297,0.966845703,1.154541016,2.263183594
0.364501953,-0.961425781,-1.135986328,0.312646484,2.445068359,2.814941406
1.642822266,-0.961425781,-1.135986328,0.312646484,2.445068359,2.814941406
0.364501953,0.093261719,-1.135986328,0.312646484,2.445068359,2.814941406
0.364501953,-0.961425781,-1.139404297,0.312646484,2.445068359,2.814941406
0.364501953,-0.961425781,-1.135986328,0.791845703,2.445068359,2.814941406
0.364501953,-0.961425781,-1.135986328,0.312646484,1.529541016,2.814941406
0.364501953,-0.961425781,-1.135986328,0.312646484,2.445068359,1.013183594
0.364501953,0.093261719,-1.139404297,0.791845703,1.529541016,1.013183594
1.642822266,-0.961425781,-1.139404297,0.791845703,1.529541016,1.013183594
1.642822266,0.093261719,-1.135986328,0.791845703,1.529541016,1.013183594
1.642822266,0.093261719,-1.139404297,0.312646484,1.529541016,1.013183594
1.642822266,0.093261719,-1.139404297,0.791845703,2.445068359,1.013183594
1.642822266,0.093261719,-1.139404297,0.791845703,1.529541016,2.814941406
1.642822266,0.093261719,-1.139404297,0.791845703,1.529541016,1.013183594
-1.385498047,1.538574219,0.614013672,0.662646484,1.695068359,0.314941406
-0.107177734,1.538574219,0.614013672,0.662646484,1.695068359,0.314941406
-1.385498047,-2.406738281,0.614013672,0.662646484,1.695068359,0.314941406
-1.385498047,1.538574219,0.610595703,0.662646484,1.695068359,0.314941406
-1.385498047,1.538574219,0.614013672,0.441845703,1.695068359,0.314941406
-1.385498047,1.538574219,0.614013672,0.662646484,2.279541016,0.314941406
-1.385498047,1.538574219,0.614013672,0.662646484,1.695068359,3.513183594
-1.385498047,-2.406738281,0.610595703,0.441845703,2.279541016,3.513183594
-0.107177734,1.538574219,0.610595703,0.441845703,2.279541016,3.513183594
-0.107177734,-2.406738281,0.614013672,0.441845703,2.279541016,3.513183594
-0.107177734,-2.406738281,0.610595703,0.662646484,2.279541016,3.513183594
-0.107177734,-2.406738281,0.610595703,0.441845703,1.695068359,3.513183594
-0.107177734,-2.406738281,0.610595703,0.441845703,2.279541016,0.314941406
-0.107177734,-2.406738281,0.610595703,0.441845703,2.279541016,3.513183594
-1.330810547,-2.289550781,1.215576172,0.957958984,1.999755859,1.018066406
1.806884766,-2.289550781,1.215576172,0.957958984,1.999755859,1.018066406
-1.330810547,-1.859863281,1.215576172,0.957958984,1.999755859,1.018066406
-1.330810547,-2.289550781,-0.428466797,0.957958984,1.999755859,1.018066406
-1.330810547,-2.289550781,1.215576172,0.759033203,1.999755859,1.018066406
-1.330810547,-2.289550781,1.215576172,0.957958984,2.068603516,1.018066406
-1.330810547,-2.289550781,1.215576172,0.957958984,1.999755859,0.622558594
-1.330810547,-1.859863281,-0.428466797,0.759033203,2.068603516,0.622558594
1.806884766,-2.289550781,-0.428466797,0.759033203,2.068603516,0.622558594
1.806884766,-1.859863281,1.215576172,0.759033203,2.068603516,0.622558594
1.806884766,-1.859863281,-0.428466797,0.957958984,2.068603516,0.622558594
1.806884766,-1.859863281,-0.428466797,0.759033203,1.999755859,0.622558594
1.806884766,-1.859863281,-0.428466797,0.759033203,2.068603516,1.018066406
1.806884766,-1.859863281,-0.428466797,0.759033203,2.068603516,0.622558594
0.419189453,0.210449219,-0.534423828,0.607958984,1.249755859,3.518066406
0.056884766,0.210449219,-0.534423828,0.607958984,1.249755859,3.518066406
0.419189453,0.640136719,-0.534423828,0.607958984,1.249755859,3.518066406
0.419189453,0.210449219,1.321533203,0.607958984,1.249755859,3.518066406
0.419189453,0.210449219,-0.534423828,0.409033203,1.249755859,3.518066406
0.419189453,0.210449219,-0.534423828,0.607958984,1.318603516,3.518066406
0.419189453,0.210449219,-0.534423828,0.607958984,1.249755859,3.122558594
0.419189453,0.640136719,1.321533203,0.409033203,1.318603516,3.122558594
0.056884766,0.210449219,1.321533203,0.409033203,1.318603516,3.122558594
0.056884766,0.640136719,-0.534423828,0.409033203,1.318603516,3.122558594
0.056884766,0.640136719,1.321533203,0.607958984,1.318603516,3.122558594
0.056884766,0.640136719,1.321533203,0.409033203,1.249755859,3.122558594
0.056884766,0.640136719,1.321533203,0.409033203,1.318603516,3.518066406
0.056884766,0.640136719,1.321533203,0.409033203,1.318603516,3.122558594
1.294189453,-1.039550781,0.340576172,0.782958984,1.624755859,4.768066406
0.931884766,-1.039550781,0.340576172,0.782958984,1.624755859,4.768066406
1.294189453,1.890136719,0.340576172,0.782958984,1.624755859,4.768066406
1.294189453,-1.039550781,0.446533203,0.782958984,1.624755859,4.768066406
1.294189453,-1.039550781,0.340576172,0.584033203,1.624755859,4.768066406
1.294189453,-1.039550781,0.340576172,0.782958984,1.693603516,4.768066406
1.294189453,-1.039550781,0.340576172,0.782958984,1.624755859,4.372558594
1.294189453,1.890136719,0.446533203,0.584033203,1.693603516,4.372558594
0.931884766,-1.039550781,0.446533203,0.584033203,1.693603516,4.372558594
0.931884766,1.890136719,0.340576172,0.584033203,1.693603516,4.372558594
0.931884766,1.890136719,0.446533203,0.782958984,1.693603516,4.372558594
0.931884766,1.890136719,0.446533203,0.584033203,1.624755859,4.372558594
0.931884766,1.890136719,0.446533203,0.584033203,1.693603516,4.768066406
0.931884766,1.890136719,0.446533203,0.584033203,1.693603516,4.372558594
-0.455810547,1.460449219,-1.409423828,0.432958984,2.374755859,2.268066406
-0.818115234,1.460449219,-1.409423828,0.432958984,2.374755859,2.268066406
-0.455810547,-0.609863281,-1.409423828,0.432958984,2.374755859,2.268066406
-0.455810547,1.460449219,-1.303466797,0.432958984,2.374755859,2.268066406
-0.455810547,1.460449219,-1.409423828,0.934033203,2.374755859,2.268066406
-0.455810547,1.460449219,-1.409423828,0.432958984,2.443603516,2.268066406
-0.455810547,1.460449219,-1.409423828,0.432958984,2.374755859,1.872558594
-0.455810547,-0.609863281,-1.303466797,0.934033203,2.443603516,1.872558594
-0.818115234,1.460449219,-1.303466797,0.934033203,2.443603516,1.872558594
-0.818115234,-0.609863281,-1.409423828,0.934033203,2.443603516,1.872558594
-0.818115234,-0.609863281,-1.303466797,0.432958984,2.443603516,1.872558594
-0.818115234,-0.609863281,-1.303466797,0.934033203,2.374755859,1.872558594
-0.818115234,-0.609863281,-1.303466797,0.934033203,2.443603516,2.268066406
-0.818115234,-0.609863281,-1.303466797,0.934033203,2.443603516,1.872558594
-0.018310547,-1.664550781,-0.096923828,0.345458984,2.187255859,0.393066406
0.494384766,-1.664550781,-0.096923828,0.345458984,2.187255859,0.393066406
-0.018310547,1.265136719,-0.096923828,0.345458984,2.187255859,0.393066406
-0.018310547,-1.664550781,0.884033203,0.345458984,2.187255859,0.393066406
-0.018310547,-1.664550781,-0.096923828,0.321533203,2.187255859,0.393066406
-0.018310547,-1.664550781,-0.096923828,0.345458984,1.506103516,0.393066406
-0.018310547,-1.664550781,-0.096923828,0.345458984,2.187255859,2.497558594
-0.018310547,1.265136719,0.884033203,0.321533203,1.506103516,2.497558594
0.494384766,-1.664550781,0.884033203,0.321533203,1.506103516,2.497558594
0.494384766,1.265136719,-0.096923828,0.321533203,1.506103516,2.497558594
0.494384766,1.265136719,0.884033203,0.345458984,1.506103516,2.497558594
0.494384766,1.265136719,0.884033203,0.321533203,2.187255859,2.497558594
0.494384766,1.265136719,0.884033203,0.321533203,1.506103516,0.393066406
0.494384766,1.265136719,0.884033203,0.321533203,1.506103516,2.497558594
1.731689453,0.835449219,1.653076172,0.695458984,1.437255859,2.893066406
-1.255615234,0.835449219,1.653076172,0.695458984,1.437255859,2.893066406
1.731689453,-1.234863281,1.653076172,0.695458984,1.437255859,2.893066406
1.731689453,0.835449219,-0.865966797,0.695458984,1.437255859,2.893066406
1.731689453,0.835449219,1.653076172,0.671533203,1.437255859,2.893066406
1.731689453,0.835449219,1.653076172,0.695458984,2.256103516,2.893066406
1.731689453,0.835449219,1.653076172,0.695458984,1.437255859,4.997558594
1.731689453,-1.234863281,-0.865966797,0.671533203,2.256103516,4.997558594
-1.255615234,0.835449219,-0.865966797,0.671533203,2.256103516,4.997558594
-1.255615234,-1.234863281,1.653076172,0.671533203,2.256103516,4.997558594
-1.255615234,-1.234863281,-0.865966797,0.695458984,2.256103516,4.997558594
-1.255615234,-1.234863281,-0.865966797,0.671533203,1.437255859,4.997558594
-1.255615234,-1.234863281,-0.865966797,0.671533203,2.256103516,2.893066406
-1.255615234,-1.234863281,-0.865966797,0.671533203,2.256103516,4.997558594
0.856689453,-2.914550781,-0.971923828,0.520458984,1.062255859,4.143066406
1.369384766,-2.914550781,-0.971923828,0.520458984,1.062255859,4.143066406
0.856689453,-2.484863281,-0.971923828,0.520458984,1.062255859,4.143066406
0.856689453,-2.914550781,0.009033203,0.520458984,1.062255859,4.143066406
0.856689453,-2.914550781,-0.971923828,0.846533203,1.062255859,4.143066406
0.856689453,-2.914550781,-0.971923828,0.520458984,1.881103516,4.143066406
0.856689453,-2.914550781,-0.971923828,0.520458984,1.062255859,3.747558594
0.856689453,-2.484863281,0.009033203,0.846533203,1.881103516,3.747558594
1.369384766,-2.914550781,0.009033203,0.846533203,1.881103516,3.747558594
1.369384766,-2.484863281,-0.971923828,0.846533203,1.881103516,3.747558594
1.369384766,-2.484863281,0.009033203,0.520458984,1.881103516,3.747558594
1.369384766,-2.484863281,0.009033203,0.846533203,1.062255859,3.747558594
1.369384766,-2.484863281,0.009033203,0.846533203,1.881103516,4.143066406
1.369384766,-2.484863281,0.009033203,0.846533203,1.881103516,3.747558594
-0.893310547,-0.414550781,0.778076172,0.870458984,1.812255859,1.643066406
-0.380615234,-0.414550781,0.778076172,0.870458984,1.812255859,1.643066406
-0.893310547,0.015136719,0.778076172,0.870458984,1.812255859,1.643066406
-0.893310547,-0.414550781,1.759033203,0.870458984,1.812255859,1.643066406
-0.893310547,-0.414550781,0.778076172,0.496533203,1.812255859,1.643066406
-0.893310547,-0.414550781,0.778076172,0.870458984,1.131103516,1.643066406
-0.893310547,-0.414550781,0.778076172,0.870458984,1.812255859,1.247558594
-0.893310547,0.015136719,1.759033203,0.496533203,1.131103516,1.247558594
-0.380615234,-0.414550781,1.759033203,0.496533203,1.131103516,1.247558594
-0.380615234,0.015136719,0.778076172,0.496533203,1.131103516,1.247558594
-0.380615234,0.015136719,1.759033203,0.870458984,1.131103516,1.247558594
-0.380615234,0.015136719,1.759033203,0.496533203,1.812255859,1.247558594
-0.380615234,0.015136719,1.759033203,0.496533203,1.131103516,1.643066406
-0.380615234,0.015136719,1.759033203,0.496533203,1.131103516,1.247558594
-0.674560547,-0.727050781,-0.753173828,0.651708984,1.343505859,1.955566406
0.275634766,-0.727050781,-0.753173828,0.651708984,1.343505859,1.955566406
-0.674560547,0.952636719,-0.753173828,0.651708984,1.343505859,1.955566406
-0.674560547,-0.727050781,1.102783203,0.651708984,1.343505859,1.955566406
-0.674560547,-0.727050781,-0.753173828,0.977783203,1.343505859,1.955566406
-0.674560547,-0.727050781,-0.753173828,0.651708984,1.037353516,1.955566406
-0.674560547,-0.727050781,-0.753173828,0.651708984,1.343505859,0.310058594
-0.674560547,0.952636719,1.102783203,0.977783203,1.037353516,0.310058594
0.275634766,-0.727050781,1.102783203,0.977783203,1.037353516,0.310058594
0.275634766,0.952636719,-0.753173828,0.977783203,1.037353516,0.310058594
0.275634766,0.952636719,1.102783203,0.651708984,1.037353516,0.310058594
0.275634766,0.952636719,1.102783203,0.977783203,1.343505859,0.310058594
0.275634766,0.952636719,1.102783203,0.977783203,1.037353516,1.955566406
0.275634766,0.952636719,1.102783203,0.977783203,1.037353516,0.310058594
1.075439453,1.772949219,0.996826172,0.301708984,2.093505859,4.455566406
-1.474365234,1.772949219,0.996826172,0.301708984,2.093505859,4.455566406
1.075439453,-1.547363281,0.996826172,0.301708984,2.093505859,4.455566406
1.075439453,1.772949219,-0.647216797,0.301708984,2.093505859,4.455566406
1.075439453,1.772949219,0.996826172,0.627783203,2.093505859,4.455566406
1.075439453,1.772949219,0.996826172,0.301708984,1.787353516,4.455566406
1.075439453,1.772949219,0.996826172,0.301708984,2.093505859,2.810058594
1.075439453,-1.547363281,-0.647216797,0.627783203,1.787353516,2.810058594
-1.474365234,1.772949219,-0.647216797,0.627783203,1.787353516,2.810058594
-1.474365234,-1.547363281,0.996826172,0.627783203,1.787353516,2.810058594
-1.474365234,-1.547363281,-0.647216797,0.301708984,1.787353516,2.810058594
-1.474365234,-1.547363281,-0.647216797,0.627783203,2.093505859,2.810058594
-1.474365234,-1.547363281,-0.647216797,0.627783203,1.787353516,4.455566406
-1.474365234,-1.547363281,-0.647216797,0.627783203,1.787353516,2.810058594
1.950439453,-1.977050781,0.121826172,0.826708984,2.468505859,3.205566406
1.150634766,-1.977050781,0.121826172,0.826708984,2.468505859,3.205566406
1.950439453,-2.797363281,0.121826172,0.826708984,2.468505859,3.205566406
1.950439453,-1.977050781,0.227783203,0.826708984,2.468505859,3.205566406
1.950439453,-1.977050781,0.121826172,0.452783203,2.468505859,3.205566406
1.950439453,-1.977050781,0.121826172,0.826708984,2.162353516,3.205566406
1.950439453,-1.977050781,0.121826172,0.826708984,2.468505859,4.060058594
1.950439453,-2.797363281,0.227783203,0.452783203,2.162353516,4.060058594
1.150634766,-1.977050781,0.227783203,0.452783203,2.162353516,4.060058594
1.150634766,-2.797363281,0.121826172,0.452783203,2.162353516,4.060058594
1.150634766,-2.797363281,0.227783203,0.826708984,2.162353516,4.060058594
1.150634766,-2.797363281,0.227783203,0.452783203,2.468505859,4.060058594
1.150634766,-2.797363281,0.227783203,0.452783203,2.162353516,3.205566406
1.150634766,-2.797363281,0.227783203,0.452783203,2.162353516,4.060058594
0.200439453,0.522949219,1.871826172,0.476708984,1.718505859,0.705566406
-0.599365234,0.522949219,1.871826172,0.476708984,1.718505859,0.705566406
0.200439453,-0.297363281,1.871826172,0.476708984,1.718505859,0.705566406
0.200439453,0.522949219,1.977783203,0.476708984,1.718505859,0.705566406
0.200439453,0.522949219,1.871826172,0.802783203,1.718505859,0.705566406
0.200439453,0.522949219,1.871826172,0.476708984,1.412353516,0.705566406
0.200439453,0.522949219,1.871826172,0.476708984,1.718505859,1.560058594
0.200439453,-0.297363281,1.977783203,0.802783203,1.412353516,1.560058594
-0.599365234,0.522949219,1.977783203,0.802783203,1.412353516,1.560058594
-0.599365234,-0.297363281,1.871826172,0.802783203,1.412353516,1.560058594
-0.599365234,-0.297363281,1.977783203,0.476708984,1.412353516,1.560058594
-0.599365234,-0.297363281,1.977783203,0.802783203,1.718505859,1.560058594
-0.599365234,-0.297363281,1.977783203,0.802783203,1.412353516,0.705566406
-0.599365234,-0.297363281,1.977783203,0.802783203,1.412353516,1.560058594
-0.237060547,-2.602050781,0.559326172,0.564208984,1.531005859,1.330566406
1.588134766,-2.602050781,0.559326172,0.564208984,1.531005859,1.330566406
-0.237060547,-2.172363281,0.559326172,0.564208984,1.531005859,1.330566406
-0.237060547,-2.602050781,-0.209716797,0.564208984,1.531005859,1.330566406
-0.237060547,-2.602050781,0.559326172,0.540283203,1.531005859,1.330566406
-0.237060547,-2.602050781,0.559326172,0.564208984,2.349853516,1.330566406
-0.237060547,-2.602050781,0.559326172,0.564208984,1.531005859,2.185058594
-0.237060547,-2.172363281,-0.209716797,0.540283203,2.349853516,2.185058594
1.588134766,-2.602050781,-0.209716797,0.540283203,2.349853516,2.185058594
1.588134766,-2.172363281,0.559326172,0.540283203,2.349853516,2.185058594
1.588134766,-2.172363281,-0.209716797,0.564208984,2.349853516,2.185058594
1.588134766,-2.172363281,-0.209716797,0.540283203,1.531005859,2.185058594
1.588134766,-2.172363281,-0.209716797,0.540283203,2.349853516,1.330566406
1.588134766,-2.172363281,-0.209716797,0.540283203,2.349853516,2.185058594
1.512939453,-0.102050781,-1.190673828,0.914208984,2.281005859,3.830566406
-0.161865234,-0.102050781,-1.190673828,0.914208984,2.281005859,3.830566406
1.512939453,0.327636719,-1.190673828,0.914208984,2.281005859,3.830566406
1.512939453,-0.102050781,1.540283203,0.914208984,2.281005859,3.830566406
1.512939453,-0.102050781,-1.190673828,0.890283203,2.281005859,3.830566406
1.512939453,-0.102050781,-1.190673828,0.914208984,1.599853516,3.830566406
1.512939453,-0.102050781,-1.190673828,0.914208984,2.281005859,4.685058594
1.512939453,0.327636719,1.540283203,0.890283203,1.599853516,4.685058594
-0.161865234,-0.102050781,1.540283203,0.890283203,1.599853516,4.685058594
-0.161865234,0.327636719,-1.190673828,0.890283203,1.599853516,4.685058594
-0.161865234,0.327636719,1.540283203,0.914208984,1.599853516,4.685058594
-0.161865234,0.327636719,1.540283203,0.890283203,2.281005859,4.685058594
-0.161865234,0.327636719,1.540283203,0.890283203,1.599853516,3.830566406
-0.161865234,0.327636719,1.540283203,0.890283203,1.599853516,4.685058594
0.637939453,-1.352050781,1.434326172,0.389208984,1.906005859,2.580566406
0.713134766,-1.352050781,1.434326172,0.389208984,1.906005859,2.580566406
0.637939453,1.577636719,1.434326172,0.389208984,1.906005859,2.580566406
0.637939453,-1.352050781,0.665283203,0.389208984,1.906005859,2.580566406
0.637939453,-1.352050781,1.434326172,0.715283203,1.906005859,2.580566406
0.637939453,-1.352050781,1.434326172,0.389208984,1.224853516,2.580566406
0.637939453,-1.352050781,1.434326172,0.389208984,1.906005859,3.435058594
0.637939453,1.577636719,0.665283203,0.715283203,1.224853516,3.435058594
0.713134766,-1.352050781,0.665283203,0.715283203,1.224853516,3.435058594
0.713134766,1.577636719,1.434326172,0.715283203,1.224853516,3.435058594
0.713134766,1.577636719,0.665283203,0.389208984,1.224853516,3.435058594
0.713134766,1.577636719,0.665283203,0.715283203,1.906005859,3.435058594
0.713134766,1.577636719,0.665283203,0.715283203,1.224853516,2.580566406
0.713134766,1.577636719,0.665283203,0.715283203,1.224853516,3.435058594
