"Dp,ref,pulm","Dp,ref,sys",Rsys,Rpulm,"sActMax,v","sActMax,a","sPasMax,v","sPasMax,a","p0,Ao","p0,Pa","p0,Ve","p0,Pve",lAo,lPa,lVe,lPve,AVdelay,kAo,kVe,kPa,kPve
12.2801,71.9015,0.767894,1.16856,141370.0,71345.2,21225.3,38347.1,0.948354,1.03984,0.802723,1.14396,424.51,191.231,321.093,242.55,0.191193,8.65704,8.84478,9.75578,8.80456
12.4831,73.777,1.11316,0.936913,91199.1,71766.8,26919.4,38256.1,0.938448,1.1021,1.0822,1.07201,494.161,169.983,394.735,182.418,0.123885,8.48558,8.74975,9.83683,10.7305
13.7276,94.9965,0.830902,0.87353,114206.0,97531.7,18607.3,62088.1,0.815441,1.2228,0.799724,0.905077,320.374,195.724,347.777,236.468,0.156083,6.41975,8.0277,6.57712,9.84732
11.0175,87.1488,0.800697,1.14091,149642.0,68423.7,23046.8,45324.9,1.01769,0.935872,0.895202,1.11827,379.496,163.714,308.365,172.235,0.197745,6.83862,7.73747,6.00061,8.19111
9.18901,76.893,1.0955,0.971021,101463.0,68792.2,16511.1,53630.9,1.20007,1.23738,0.979632,0.978235,468.034,173.05,304.647,151.846,0.130415,9.33068,12.4905,9.57354,8.93387
9.62561,72.7085,1.20307,1.04716,140006.0,93669.1,18511.7,39046.1,1.16524,0.851078,0.788427,1.05624,490.424,210.929,486.393,156.354,0.162902,9.80362,12.3527,7.4839,7.9343
11.5128,92.4878,1.03538,1.08144,93947.9,93473.4,22385.1,45713.1,1.13175,0.854818,0.999952,0.945368,350.118,160.919,455.318,212.692,0.170376,9.91914,8.7019,9.16424,8.61473
12.0015,86.1324,0.769125,1.13099,92501.7,90300.2,26760.9,43851.1,1.04966,0.93781,0.765792,0.860337,425.375,211.309,303.449,199.716,0.147006,6.91033,11.5261,6.58994,12.4205
14.0305,77.9497,1.18251,1.03883,101045.0,104468.0,16581.0,58312.7,0.91267,0.965969,1.23393,1.18594,401.651,176.703,358.328,154.301,0.141626,9.12998,9.90207,9.18228,8.05448
11.6044,78.6573,0.936803,1.10975,106000.0,98222.4,18265.9,58520.7,1.03235,1.12762,0.82312,1.21462,306.242,208.675,392.181,188.119,0.194978,6.09574,7.55353,6.7141,9.43796
11.8672,105.745,0.813279,0.872978,141890.0,104414.0,17455.1,51393.3,1.04258,1.23058,0.769867,0.808257,364.386,201.018,428.14,184.315,0.185351,9.628,9.47678,9.77903,9.23927
9.08035,76.5775,1.09971,0.973541,142679.0,73580.3,16803.1,40733.8,1.17621,0.777658,1.00214,1.12818,319.232,185.165,471.846,186.502,0.126615,8.36746,10.7422,6.82339,7.77009
9.52707,89.9656,1.03592,0.837481,119233.0,65043.5,25445.4,42013.0,0.791356,1.05713,1.02202,1.10701,392.655,175.845,482.145,164.372,0.149299,9.85617,12.085,6.63181,9.70197
11.0337,94.073,0.838609,0.831402,149886.0,91413.4,26952.1,52590.0,1.05546,1.15653,1.18338,1.08842,314.186,247.448,427.507,188.853,0.137375,8.23049,11.6373,9.88445,8.89516
13.9889,91.3421,0.782571,1.03183,122776.0,94185.5,24024.8,44781.4,1.06305,1.15594,1.18715,0.980852,348.083,198.674,450.926,184.723,0.128112,6.07704,11.0656,6.11999,7.89505
9.66363,101.034,0.944664,1.24148,124845.0,65869.8,18144.3,48143.3,1.16885,1.06968,0.954865,0.757778,401.29,158.637,418.308,206.782,0.141229,9.61348,12.4449,9.23655,11.3936
9.31089,106.968,0.98721,0.767402,144050.0,69281.0,26531.1,39362.9,1.10823,1.11814,0.891572,1.16297,423.928,242.694,411.463,166.295,0.181378,8.79003,11.1247,7.33849,8.14087
10.3011,71.0423,1.15954,0.919366,145405.0,69497.3,19919.4,55826.3,0.897798,1.21819,0.842968,1.03268,385.471,150.314,437.873,158.16,0.173707,7.00188,10.0254,9.94963,9.80295
8.54607,107.555,1.17881,1.22495,128189.0,74553.6,25094.8,50971.5,1.2201,0.952485,1.13245,0.848237,324.26,233.678,446.629,239.454,0.13682,8.23833,12.0961,9.21286,9.29636
8.96599,89.7276,1.07843,0.849799,131524.0,71662.1,24519.7,37675.2,1.15204,1.14802,0.831157,1.23366,353.665,181.623,349.953,239.265,0.192251,6.26138,10.3696,9.44912,8.97616
13.2255,102.795,0.861459,1.11256,120711.0,81474.7,19096.1,60146.1,0.966712,1.00937,0.981247,1.07264,493.875,152.295,335.547,245.684,0.13867,6.86422,7.68774,6.92783,11.8031
11.4513,108.383,0.865283,1.02618,136506.0,87865.2,20259.1,61040.5,0.88757,1.22946,1.10163,0.785624,450.356,184.19,401.349,165.737,0.158499,7.29744,11.6627,8.3047,8.38465
10.3781,98.0926,1.05903,0.83351,113479.0,86199.5,20893.9,48204.6,0.845314,0.765775,1.07305,0.75654,435.701,228.22,400.909,211.084,0.143234,7.03679,8.35529,6.09103,10.1046
8.62745,74.9745,0.78186,0.939349,136395.0,86686.0,21428.4,57892.1,0.885097,1.04439,1.127,0.870925,431.994,236.652,337.724,151.605,0.155632,8.10262,10.7318,7.29546,10.2014
9.85594,81.8246,0.946474,0.906504,104597.0,71599.7,21525.7,60948.8,0.757182,0.894009,1.01214,0.813831,468.127,199.441,468.615,207.9,0.186612,6.37486,9.48694,8.08664,12.2759
9.15892,78.9205,0.903597,1.08688,131751.0,64702.0,17895.9,39257.5,1.21709,1.12693,0.777712,1.01055,447.483,152.806,302.924,153.523,0.144907,9.53876,8.62183,8.34484,11.8157
12.9159,91.7551,0.968708,0.911436,113031.0,103047.0,16768.1,49901.2,0.848813,1.20832,1.02348,1.23312,454.034,219.057,399.303,169.09,0.197284,9.86811,9.82927,8.32211,9.11804
10.3399,75.0915,0.955215,1.23451,106291.0,96663.6,24629.5,55520.8,0.785051,1.02902,0.825376,0.962584,498.64,188.978,376.66,234.115,0.15195,8.76602,11.5723,8.78134,9.19063
13.5673,69.4594,1.13687,1.17526,149353.0,71495.8,25818.6,58189.5,0.840047,0.895603,0.799035,1.15657,483.785,195.132,434.858,186.388,0.152314,7.63409,7.60413,6.2762,8.27098
10.7314,103.016,0.794114,0.988359,130875.0,103554.0,19867.3,50738.3,1.14905,1.08533,0.940561,1.1955,361.808,238.93,458.652,229.148,0.157636,8.6775,9.9776,8.75495,11.6534
13.0657,88.6983,0.788527,0.904385,120816.0,94025.0,25489.2,50891.1,0.930919,1.01658,0.828239,1.10059,430.423,204.478,343.779,197.154,0.145265,9.48143,7.94002,7.01889,11.5033
13.905,103.129,0.816981,1.24239,122727.0,91169.0,27375.8,51960.4,0.881738,0.884148,0.910572,0.872425,377.395,168.788,382.133,237.328,0.181531,6.9384,10.4378,9.85813,7.78505
10.241,87.4382,1.08588,0.966137,145471.0,88723.5,26444.7,61147.5,0.923753,1.07676,1.22692,1.17731,315.675,186.804,472.392,169.427,0.19702,7.75458,11.3282,8.45912,7.63156
8.84022,106.13,0.970575,0.89657,103297.0,66074.1,25968.5,54837.0,1.24984,0.84171,1.01932,0.820131,360.998,217.834,468.847,232.754,0.182192,7.18959,11.565,9.22321,8.21999
10.3185,89.8367,0.851761,1.20451,102882.0,88502.9,26336.3,62038.2,0.922608,0.927781,0.827541,1.06259,479.864,171.779,466.499,207.365,0.182884,6.47545,10.9433,7.27313,11.9597
9.99707,78.5984,0.774431,1.1298,115512.0,68818.4,20095.6,49623.1,1.20285,1.12859,1.15692,0.964835,481.498,226.479,467.424,199.511,0.141537,6.62272,8.83563,8.73246,8.51495
8.48543,67.6536,0.763719,0.843607,107227.0,78785.4,26710.1,53896.1,0.994462,1.1827,0.861836,0.958136,356.707,229.433,458.08,229.331,0.190689,7.66908,11.7875,8.22162,10.5264
10.5828,71.962,0.837758,1.24628,109978.0,76850.3,18907.0,52011.5,0.814276,0.914856,1.14464,1.04392,330.614,163.988,401.66,172.367,0.12161,7.6591,10.6752,9.14701,10.0719
9.95025,90.2754,1.10307,1.12802,119940.0,90250.5,19455.2,47650.0,1.14054,1.18856,0.883135,1.09,375.516,169.527,413.899,210.723,0.179964,8.76188,9.468,6.28277,9.41971
13.7631,88.2051,0.84202,0.781772,99500.3,81376.0,21859.2,43373.9,0.908054,0.94653,0.914219,1.1943,476.733,164.255,334.945,166.817,0.183462,8.13283,10.2894,8.36727,12.4985
13.3492,91.0549,1.07564,0.987616,118176.0,90654.3,21383.3,55558.7,1.0022,0.920306,1.16373,1.01506,405.326,196.382,343.981,151.286,0.124413,8.61979,11.1068,7.70293,10.2383
10.3249,108.247,0.904442,1.20878,125984.0,87975.2,21141.3,50002.4,1.18975,0.97434,0.81554,1.2163,492.8,197.067,452.322,228.154,0.16961,6.98206,7.68178,8.01146,10.5073
9.57101,81.1354,1.19241,0.854402,132474.0,87596.1,22927.9,42928.7,0.907053,1.21068,1.04499,0.780701,443.139,190.942,324.07,194.301,0.127395,9.59433,8.38737,6.30457,11.0322
14.059,111.119,1.03463,1.03385,138844.0,101487.0,22902.5,44853.2,0.901807,0.868265,0.857563,1.24569,469.391,227.618,310.823,191.612,0.145748,9.06329,10.5051,8.49157,8.98236
8.93076,110.761,1.13993,1.14781,101286.0,68217.5,24648.3,56212.2,1.11294,0.792487,0.849824,0.864203,481.852,232.743,361.041,222.94,0.130379,7.95934,9.73986,7.93224,12.091
12.4087,106.208,1.24772,0.986132,109185.0,104954.0,19045.8,48973.4,0.950561,0.909643,1.19349,0.921371,366.723,190.394,435.813,197.306,0.175425,7.88428,12.3282,8.82674,10.6659
13.7442,80.0347,0.758657,1.15776,102475.0,89444.6,24028.6,54043.6,0.946919,1.08065,1.13148,1.24965,497.54,196.171,405.584,214.936,0.199765,7.81895,8.35866,6.36712,8.36258
14.0426,98.3765,1.22181,1.14488,123562.0,101767.0,26542.7,39612.0,1.00938,0.752566,1.06147,1.01402,310.516,182.868,356.797,168.499,0.195447,7.0933,9.7966,9.64382,12.2093
11.0255,75.8302,1.10407,1.06057,144243.0,92914.3,23425.1,58467.1,0.90879,0.989682,1.16598,0.795731,410.013,225.171,492.649,239.071,0.127195,9.27409,7.79083,6.41206,12.3769
10.356,86.6604,0.778876,0.788166,146871.0,75183.3,23617.4,40286.2,1.12592,0.848084,1.0111,0.940015,309.879,183.384,497.057,231.132,0.159356,6.23023,12.3662,7.07122,8.85322
11.4876,86.3931,0.931369,1.01518,133200.0,86282.0,27321.6,61636.7,1.01989,1.19711,1.08609,0.938322,465.347,248.293,418.139,164.109,0.14898,7.69402,9.83363,8.96649,11.6911
10.1908,99.9028,1.0115,1.17152,90737.4,65338.4,19064.1,50102.8,1.23421,0.81449,0.753008,0.792987,446.9,180.928,343.407,224.287,0.187311,7.83851,11.1349,6.16709,11.3589
12.2016,92.1113,0.971564,0.890934,96146.9,85860.5,19244.1,40442.9,1.20358,1.13337,1.1327,1.0585,312.782,182.194,475.993,204.068,0.136718,7.15335,11.4898,7.93657,9.32819
12.9712,70.5448,0.881217,1.1173,115293.0,93140.7,25849.0,54795.7,0.892048,0.993012,0.960041,1.06638,445.856,243.162,320.418,205.617,0.185797,8.43569,7.64581,8.15308,10.1386
13.6433,106.598,1.04465,1.10628,123071.0,101610.0,21926.0,56555.2,0.786968,0.884951,1.07668,0.798732,484.202,164.463,443.289,247.747,0.131447,6.63441,8.71054,6.68754,11.2934
11.7234,82.1269,0.802915,0.901154,134647.0,98771.9,19265.3,39764.0,1.06451,1.03953,0.951955,1.11718,416.879,176.464,481.543,227.443,0.183862,8.88538,7.5581,7.51925,11.8538
9.51703,72.0752,0.895389,1.24502,126016.0,63687.1,26503.4,59299.7,0.932409,0.754412,0.856514,1.02536,344.973,212.551,304.49,158.763,0.1732,8.14907,9.24076,8.88276,8.74504
12.558,103.457,0.79253,0.908208,102135.0,64446.6,24777.7,59001.8,1.17019,0.80798,1.06992,0.979196,379.345,205.693,494.653,189.342,0.193624,7.28321,9.13637,8.44469,11.5247
8.49392,69.9721,1.19862,0.993432,137180.0,76296.8,23096.3,41200.4,0.981692,0.873473,1.20181,1.21803,374.149,232.429,448.74,160.406,0.178255,7.03088,8.92108,9.12716,9.23307
12.5798,90.6965,0.984136,1.20791,112545.0,102306.0,21362.8,55612.8,0.808357,1.14239,0.879784,0.878808,469.179,231.141,316.144,246.019,0.156005,8.45408,8.28767,7.38465,9.21402
12.5544,97.8062,1.04122,1.02667,93198.5,74624.1,27416.6,40420.0,1.03925,0.890696,1.17884,0.83075,346.363,208.193,414.963,164.981,0.156808,7.60967,10.9561,7.81965,11.2039
12.8853,86.7466,1.20993,0.907181,108613.0,102061.0,18486.5,57191.7,0.798173,0.933228,0.767816,1.07769,363.588,154.084,331.419,225.734,0.155714,9.30483,11.1445,7.24877,12.4643
8.52168,95.0368,0.80162,1.05943,94628.7,84257.1,24748.6,60966.6,1.13335,1.09675,0.887376,1.2316,490.771,233.235,372.782,195.73,0.159647,7.99257,8.62799,9.27135,9.73165
8.98455,94.8706,1.09105,1.00377,102478.0,94479.8,22493.8,61250.3,1.0012,1.11047,0.787252,1.05954,348.451,164.083,453.287,180.043,0.174163,7.76238,10.1522,9.05998,11.5404
11.1435,70.6615,1.2342,1.05448,115763.0,95261.1,26773.8,44476.6,1.02356,1.20435,0.8989,1.24625,424.682,150.6,430.709,202.679,0.187651,9.39818,8.53325,9.42665,9.51841
9.53295,85.9314,0.961701,0.782967,133480.0,66909.6,25873.9,54144.2,1.09741,1.15817,1.19653,0.789161,463.686,211.828,453.105,199.081,0.154724,7.6957,11.9991,8.79915,9.02288
12.84,86.2616,1.20343,1.10367,127898.0,70561.5,23374.9,45205.7,1.23734,1.19397,1.07887,0.874383,446.54,173.433,447.675,238.853,0.130212,9.35303,10.0441,8.98564,12.0736
9.74063,101.866,1.1971,0.778971,139972.0,75598.7,23114.5,38312.6,0.770389,1.0559,1.16874,0.819171,484.897,240.61,376.519,199.883,0.146756,8.95699,12.2617,9.97974,8.50672
9.86714,78.9898,0.92177,0.868022,147632.0,69002.2,22543.6,57612.0,0.966541,1.17355,0.878988,0.954333,409.164,223.653,408.785,221.889,0.163996,8.82491,8.05849,8.01734,8.5521
11.7526,71.3983,0.787252,0.801958,115533.0,75220.7,20298.2,53403.6,0.818152,0.849855,0.909279,0.758098,438.839,205.263,407.725,160.183,0.160957,8.55122,8.08687,9.85263,11.2735
10.2537,99.5899,1.23766,1.02018,101177.0,99353.6,23847.0,43771.7,0.783461,0.859235,0.790958,1.18978,413.06,210.157,378.751,204.611,0.19148,6.43193,12.4394,9.28211,8.70692
12.8104,73.2764,1.24469,0.959315,129665.0,86078.6,24150.2,41382.0,1.05803,1.23142,0.795688,1.04773,400.557,209.277,348.986,232.247,0.16377,7.30283,10.4271,7.14308,10.7104
11.1109,104.566,0.795083,0.930768,114366.0,104555.0,23635.3,54556.2,1.13879,1.10525,1.17762,1.00579,381.38,183.389,355.713,191.776,0.123719,7.25978,7.92649,8.85431,11.723
11.8813,109.08,1.1884,0.965115,119805.0,86391.0,27337.1,60476.5,0.80889,0.954439,1.23246,1.10966,429.376,226.363,331.603,187.18,0.142403,6.25698,9.63713,6.45282,9.15332
11.368,108.774,1.02311,0.790145,121206.0,82389.5,22568.1,62222.0,1.19604,1.20667,0.789645,0.834001,390.568,219.318,386.202,187.58,0.167656,8.68863,8.82555,7.13904,10.2508
8.50243,102.098,0.753801,0.777844,108142.0,80494.7,24493.6,52905.7,1.10981,0.824401,0.907035,0.961402,470.584,201.322,317.19,164.911,0.159152,7.90472,10.4578,9.17226,10.4767
10.8472,88.9624,1.17065,1.18583,92596.7,82149.7,19511.2,39735.0,0.784785,0.874557,1.07732,0.751834,432.765,160.324,454.364,183.698,0.175806,7.07781,11.4123,8.79289,9.63917
11.4825,79.9122,1.13863,1.11054,109083.0,97457.4,23988.9,51307.8,1.02133,1.21992,1.16167,0.868586,467.119,248.349,480.962,224.624,0.121014,6.35905,8.93904,9.8046,7.87258
9.92888,87.7538,0.775173,0.761172,99635.4,80751.2,26133.0,46193.2,0.980843,0.941537,0.876552,0.943149,477.796,199.019,340.687,175.158,0.188891,7.01937,7.51248,6.89715,11.9698
8.89641,69.2876,0.771115,1.01643,139868.0,95046.1,18926.6,61071.8,1.12033,0.978922,1.20942,0.956365,395.627,188.814,353.86,218.694,0.17255,9.74596,9.01371,6.0676,9.86762
